age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,net_capital,has_capital_gain,has_capital_loss,work_intensity,is_full_time
51.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
38.0,Self-emp-not-inc,5.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
21.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K,0.0,0,0,0.25,0
40.0,Self-emp-inc,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
54.0,Private,10.0,Widowed,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Private,13.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
52.0,Private,7.0,Separated,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
56.0,Private,10.0,Widowed,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Private,9.0,Divorced,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
29.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Canada,<=50K,0.0,0,0,1.0,1
29.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,65.0,United-States,<=50K,0.0,0,0,1.625,1
27.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
58.0,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K,0.0,0,0,1.0,1
64.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,18.0,United-States,<=50K,0.0,0,0,0.45,0
53.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,32.0,United-States,<=50K,0.0,0,0,0.8,0
21.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
40.0,Self-emp-not-inc,12.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
52.0,State-gov,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Iran,>50K,0.0,0,0,1.0,1
38.0,Private,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
40.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
39.0,Private,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
56.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
68.0,Private,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,>50K,0.0,0,0,1.375,1
24.0,Private,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
40.0,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
43.0,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,99.0,United-States,>50K,0.0,0,0,2.475,1
38.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,70.0,United-States,<=50K,0.0,0,0,1.75,1
45.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
18.0,Private,7.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K,0.0,0,0,1.375,1
57.0,Local-gov,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
49.0,Private,9.0,Separated,Other-service,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
25.0,Private,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,Yugoslavia,<=50K,0.0,0,0,1.0,1
52.0,Federal-gov,10.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
56.0,Private,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,56.0,United-States,<=50K,0.0,0,0,1.4,1
26.0,Self-emp-inc,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,48.0,United-States,<=50K,0.0,0,0,1.2,1
19.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Self-emp-inc,13.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
21.0,Private,9.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
48.0,Self-emp-not-inc,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Italy,<=50K,0.0,0,0,1.0,1
33.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,Canada,<=50K,0.0,0,0,1.5,1
31.0,State-gov,9.0,Divorced,Protective-serv,Own-child,Other,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
26.0,Self-emp-not-inc,9.0,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,65.0,United-States,<=50K,0.0,0,0,1.625,1
37.0,State-gov,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
29.0,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
20.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
28.0,Private,10.0,Married-civ-spouse,Sales,Husband,Other,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
49.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
73.0,Private,6.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,4.0,United-States,<=50K,0.0,0,0,0.1,0
51.0,Private,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
40.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Private,11.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
18.0,Private,8.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,24.0,United-States,<=50K,0.0,0,0,0.6,0
41.0,Private,6.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
46.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
64.0,Private,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
50.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
53.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,36.0,United-States,>50K,0.0,0,0,0.9,1
21.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
22.0,State-gov,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
39.0,Federal-gov,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55.0,United-States,>50K,0.0,0,0,1.375,1
30.0,Private,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,<=50K,0.0,0,0,1.0,1
26.0,Private,10.0,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
43.0,Private,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
59.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
27.0,Private,9.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Jamaica,<=50K,0.0,0,0,1.0,1
55.0,Private,6.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
20.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,12.0,Canada,<=50K,0.0,0,0,0.3,0
25.0,Private,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,36.0,Canada,<=50K,0.0,0,0,0.9,1
28.0,Private,12.0,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
29.0,Private,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
60.0,Private,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
25.0,Private,7.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
50.0,State-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
46.0,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,47.0,United-States,<=50K,0.0,0,0,1.175,1
35.0,Private,11.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
21.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
40.0,Private,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
49.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
29.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
39.0,Private,12.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
35.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
52.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,10.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,Outlying-US(Guam-USVI-etc),<=50K,0.0,0,0,1.0,1
20.0,Self-emp-inc,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
46.0,Private,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,10.0,United-States,<=50K,0.0,0,0,0.25,0
24.0,Private,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
29.0,Private,13.0,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,30.0,India,<=50K,0.0,0,0,0.75,0
21.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
37.0,Federal-gov,13.0,Divorced,Exec-managerial,Other-relative,White,Female,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
43.0,Federal-gov,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
19.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,26.0,United-States,<=50K,0.0,0,0,0.65,0
47.0,Private,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
61.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
21.0,Private,12.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K,0.0,0,0,1.375,1
35.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
60.0,Private,6.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
57.0,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,35.0,India,<=50K,0.0,0,0,0.875,1
56.0,Private,2.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
47.0,Private,4.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
19.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
28.0,Self-emp-not-inc,8.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
43.0,Private,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
63.0,Local-gov,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
22.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,9.0,Divorced,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=50K,0.0,0,0,1.0,1
20.0,Private,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
48.0,Private,6.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K,0.0,0,0,1.75,1
30.0,Local-gov,13.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,Germany,<=50K,0.0,0,0,1.0,1
31.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
20.0,Private,9.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,24.0,Philippines,<=50K,0.0,0,0,0.6,0
57.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
33.0,Private,9.0,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
34.0,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
22.0,Private,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
50.0,Private,12.0,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
40.0,Self-emp-not-inc,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
37.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,51.0,United-States,<=50K,0.0,0,0,1.275,1
40.0,Private,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,State-gov,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
51.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
22.0,Private,8.0,Never-married,Prof-specialty,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
18.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,16.0,United-States,<=50K,0.0,0,0,0.4,0
33.0,Private,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
33.0,Private,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
67.0,State-gov,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Private,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
32.0,Local-gov,4.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
29.0,Private,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,Mexico,<=50K,0.0,0,0,1.0,1
25.0,Private,11.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
33.0,Private,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
55.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
31.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
32.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
36.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
58.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,27.0,United-States,<=50K,0.0,0,0,0.675,0
19.0,Private,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
21.0,Private,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
36.0,Self-emp-inc,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
43.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,21.0,Trinadad&Tobago,<=50K,0.0,0,0,0.525,0
52.0,State-gov,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
48.0,Private,11.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
43.0,Private,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
22.0,Private,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
37.0,Private,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
39.0,Private,10.0,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
54.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
27.0,Private,12.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
21.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
65.0,Private,10.0,Separated,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
30.0,Private,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
22.0,Private,5.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,7.0,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Private,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
23.0,Private,12.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
42.0,Private,9.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
39.0,Self-emp-not-inc,10.0,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
55.0,Private,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
24.0,State-gov,14.0,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,10.0,China,<=50K,0.0,0,0,0.25,0
53.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
44.0,Private,7.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
40.0,Private,9.0,Separated,Transport-moving,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
26.0,Private,11.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
22.0,Private,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,12.0,United-States,<=50K,0.0,0,0,0.3,0
20.0,Private,10.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
43.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
37.0,Local-gov,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
30.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Laos,<=50K,0.0,0,0,1.0,1
41.0,Private,9.0,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
38.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
77.0,Private,5.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
42.0,Self-emp-not-inc,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
20.0,Private,9.0,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
32.0,Federal-gov,11.0,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
25.0,State-gov,10.0,Divorced,Protective-serv,Other-relative,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
40.0,Private,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
18.0,Private,7.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
49.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
17.0,Private,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,16.0,United-States,<=50K,0.0,0,0,0.4,0
29.0,Private,9.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Self-emp-not-inc,10.0,Separated,Handlers-cleaners,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
58.0,Private,4.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K,0.0,0,0,0.6,0
29.0,Private,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
45.0,Private,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,24.0,Canada,>50K,0.0,0,0,0.6,0
30.0,Private,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
19.0,Private,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
